GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21
Id,Id2,Geography,Estimate; Total:,Estimate; In households:,Estimate; In households: - In family households:,Estimate; In households: - In family households: - Householder:,Estimate; In households: - In family households: - Householder: - Male,Estimate; In households: - In family households: - Householder: - Female,Estimate; In households: - In family households: - Spouse,Estimate; In households: - In family households: - Parent,Estimate; In households: - In family households: - Parent-in-law,Estimate; In households: - In family households: - Other relatives,Estimate; In households: - In family households: - Nonrelatives,Estimate; In households: - In nonfamily households:,Estimate; In households: - In nonfamily households: - Householder:,Estimate; In households: - In nonfamily households: - Householder: - Male:,Estimate; In households: - In nonfamily households: - Householder: - Male: - Living alone,Estimate; In households: - In nonfamily households: - Householder: - Male: - Not living alone,Estimate; In households: - In nonfamily households: - Householder: - Female:,Estimate; In households: - In nonfamily households: - Householder: - Female: - Living alone,Estimate; In households: - In nonfamily households: - Householder: - Female: - Not living alone,Estimate; In households: - In nonfamily households: - Nonrelatives,Estimate; In group quarters
1500000US130670310021,1.31E+11,Block Group 1 Census Tract 310.02 Cobb County Georgia,126,113,65,41,16,25,24,0,0,0,0,48,48,20,20,0,28,28,0,0,13
1500000US130670310022,1.31E+11,Block Group 2 Census Tract 310.02 Cobb County Georgia,35,35,25,12,12,0,13,0,0,0,0,10,10,0,0,0,10,10,0,0,0
1500000US130670310023,1.31E+11,Block Group 3 Census Tract 310.02 Cobb County Georgia,169,169,136,41,12,29,34,33,6,0,22,33,33,14,14,0,19,19,0,0,0
1500000US130670310024,1.31E+11,Block Group 4 Census Tract 310.02 Cobb County Georgia,358,205,81,36,0,36,7,0,0,38,0,124,124,38,38,0,86,86,0,0,153
1500000US130670310041,1.31E+11,Block Group 1 Census Tract 310.04 Cobb County Georgia,129,129,69,26,26,0,26,17,0,0,0,60,60,27,27,0,33,33,0,0,0
1500000US130670310042,1.31E+11,Block Group 2 Census Tract 310.04 Cobb County Georgia,75,75,75,38,25,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670310043,1.31E+11,Block Group 3 Census Tract 310.04 Cobb County Georgia,155,155,132,63,63,0,69,0,0,0,0,23,23,0,0,0,23,23,0,0,0
1500000US130670310044,1.31E+11,Block Group 4 Census Tract 310.04 Cobb County Georgia,53,53,53,39,13,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670310051,1.31E+11,Block Group 1 Census Tract 310.05 Cobb County Georgia,179,179,153,71,35,36,42,18,0,11,11,26,26,15,15,0,11,0,11,0,0
1500000US130670310052,1.31E+11,Block Group 2 Census Tract 310.05 Cobb County Georgia,368,368,304,139,97,42,70,75,0,20,0,64,64,28,28,0,36,36,0,0,0
1500000US130670311011,1.31E+11,Block Group 1 Census Tract 311.01 Cobb County Georgia,142,141,95,57,14,43,23,0,15,0,0,46,37,19,19,0,18,18,0,9,1
1500000US130670311012,1.31E+11,Block Group 2 Census Tract 311.01 Cobb County Georgia,116,115,104,60,49,11,44,0,0,0,0,11,11,0,0,0,11,11,0,0,1
1500000US130670311013,1.31E+11,Block Group 3 Census Tract 311.01 Cobb County Georgia,108,108,42,17,17,0,25,0,0,0,0,66,66,10,10,0,56,56,0,0,0
1500000US130670311061,1.31E+11,Block Group 1 Census Tract 311.06 Cobb County Georgia,121,121,88,45,31,14,15,11,0,17,0,33,33,0,0,0,33,33,0,0,0
1500000US130670311062,1.31E+11,Block Group 2 Census Tract 311.06 Cobb County Georgia,274,274,274,112,96,16,85,15,0,62,0,0,0,0,0,0,0,0,0,0,0
1500000US130670311063,1.31E+11,Block Group 3 Census Tract 311.06 Cobb County Georgia,272,229,141,82,68,14,59,0,0,0,0,88,88,15,15,0,73,73,0,0,43
1500000US130670311064,1.31E+11,Block Group 4 Census Tract 311.06 Cobb County Georgia,304,304,194,83,69,14,107,0,0,4,0,110,110,29,29,0,81,81,0,0,0
1500000US130670311081,1.31E+11,Block Group 1 Census Tract 311.08 Cobb County Georgia,78,78,64,34,34,0,14,16,0,0,0,14,14,0,0,0,14,14,0,0,0
1500000US130670311082,1.31E+11,Block Group 2 Census Tract 311.08 Cobb County Georgia,67,67,67,34,17,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670311083,1.31E+11,Block Group 3 Census Tract 311.08 Cobb County Georgia,234,234,83,16,16,0,15,52,0,0,0,151,151,23,23,0,128,111,17,0,0
1500000US130670311084,1.31E+11,Block Group 4 Census Tract 311.08 Cobb County Georgia,94,94,64,46,46,0,18,0,0,0,0,30,30,16,16,0,14,14,0,0,0
1500000US130670311101,1.31E+11,Block Group 1 Census Tract 311.10 Cobb County Georgia,157,157,61,43,41,2,18,0,0,0,0,96,87,51,42,9,36,36,0,9,0
1500000US130670311102,1.31E+11,Block Group 2 Census Tract 311.10 Cobb County Georgia,140,140,96,57,47,10,30,0,9,0,0,44,44,0,0,0,44,44,0,0,0
1500000US130670311111,1.31E+11,Block Group 1 Census Tract 311.11 Cobb County Georgia,177,177,88,63,30,33,14,11,0,0,0,89,89,20,20,0,69,69,0,0,0
1500000US130670311112,1.31E+11,Block Group 2 Census Tract 311.11 Cobb County Georgia,140,139,75,40,24,16,35,0,0,0,0,64,64,0,0,0,64,64,0,0,1
1500000US130670311121,1.31E+11,Block Group 1 Census Tract 311.12 Cobb County Georgia,105,105,61,25,10,15,11,25,0,0,0,44,44,24,24,0,20,20,0,0,0
1500000US130670311122,1.31E+11,Block Group 2 Census Tract 311.12 Cobb County Georgia,170,150,50,38,17,21,12,0,0,0,0,100,86,12,12,0,74,61,13,14,20
1500000US130670311123,1.31E+11,Block Group 3 Census Tract 311.12 Cobb County Georgia,143,143,89,45,13,32,44,0,0,0,0,54,54,28,28,0,26,26,0,0,0
1500000US130670311131,1.31E+11,Block Group 1 Census Tract 311.13 Cobb County Georgia,24,24,0,0,0,0,0,0,0,0,0,24,24,5,5,0,19,19,0,0,0
1500000US130670311141,1.31E+11,Block Group 1 Census Tract 311.14 Cobb County Georgia,185,185,122,16,9,7,0,106,0,0,0,63,63,0,0,0,63,63,0,0,0
