GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51
1500000US130670307001,130670000000,Block Group 1 Census Tract 307 Cobb County Georgia,104,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
1500000US130670307002,130670000000,Block Group 2 Census Tract 307 Cobb County Georgia,205,67,22,13,7,0,0,0,0,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,45,138,42,27,27,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7,8,96
1500000US130670307003,130670000000,Block Group 3 Census Tract 307 Cobb County Georgia,239,51,13,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,38,188,30,10,10,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,158
1500000US130670307004,130670000000,Block Group 4 Census Tract 307 Cobb County Georgia,24,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1500000US130670308001,130670000000,Block Group 1 Census Tract 308 Cobb County Georgia,82,11,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,19,13,13,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,52
1500000US130670308002,130670000000,Block Group 2 Census Tract 308 Cobb County Georgia,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1500000US130670308003,130670000000,Block Group 3 Census Tract 308 Cobb County Georgia,121,25,21,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,4,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,90
1500000US130670309011,130670000000,Block Group 1 Census Tract 309.01 Cobb County Georgia,107,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
1500000US130670309012,130670000000,Block Group 2 Census Tract 309.01 Cobb County Georgia,299,145,64,47,30,0,8,0,9,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,81,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
1500000US130670309013,130670000000,Block Group 3 Census Tract 309.01 Cobb County Georgia,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1500000US130670309014,130670000000,Block Group 4 Census Tract 309.01 Cobb County Georgia,233,84,22,8,8,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,62,149,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
1500000US130670309015,130670000000,Block Group 5 Census Tract 309.01 Cobb County Georgia,306,169,100,33,33,0,0,0,0,0,49,0,0,49,0,0,0,18,18,0,0,0,0,0,69,137,36,20,20,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,101
1500000US130670309021,130670000000,Block Group 1 Census Tract 309.02 Cobb County Georgia,167,82,29,29,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
1500000US130670309022,130670000000,Block Group 2 Census Tract 309.02 Cobb County Georgia,125,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
1500000US130670309023,130670000000,Block Group 3 Census Tract 309.02 Cobb County Georgia,164,68,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,96,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
1500000US130670309024,130670000000,Block Group 4 Census Tract 309.02 Cobb County Georgia,163,53,31,15,15,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,22,110,32,17,17,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,78
1500000US130670309041,130670000000,Block Group 1 Census Tract 309.04 Cobb County Georgia,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
1500000US130670309042,130670000000,Block Group 2 Census Tract 309.04 Cobb County Georgia,134,60,22,10,10,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,38,74,12,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,62
1500000US130670309043,130670000000,Block Group 3 Census Tract 309.04 Cobb County Georgia,71,33,23,12,0,0,0,12,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,10,38,12,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,26
1500000US130670309044,130670000000,Block Group 4 Census Tract 309.04 Cobb County Georgia,71,26,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,34,0,0,0,0,0,0,0,34,0,0,18,16,0,0,0,0,0,0,0,0,0,11
1500000US130670309051,130670000000,Block Group 1 Census Tract 309.05 Cobb County Georgia,64,36,17,17,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1500000US130670309052,130670000000,Block Group 2 Census Tract 309.05 Cobb County Georgia,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,34
1500000US130670309053,130670000000,Block Group 3 Census Tract 309.05 Cobb County Georgia,146,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,42,96,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1500000US130670309054,130670000000,Block Group 4 Census Tract 309.05 Cobb County Georgia,100,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,9,76,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,68
1500000US130670310011,130670000000,Block Group 1 Census Tract 310.01 Cobb County Georgia,85,36,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1500000US130670310012,130670000000,Block Group 2 Census Tract 310.01 Cobb County Georgia,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1500000US130670310013,130670000000,Block Group 3 Census Tract 310.01 Cobb County Georgia,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,5,2,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,36
1500000US130670310021,130670000000,Block Group 1 Census Tract 310.02 Cobb County Georgia,126,48,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,78,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,69
1500000US130670310022,130670000000,Block Group 2 Census Tract 310.02 Cobb County Georgia,35,12,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1500000US130670310023,130670000000,Block Group 3 Census Tract 310.02 Cobb County Georgia,169,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,82
1500000US130670310024,130670000000,Block Group 4 Census Tract 310.02 Cobb County Georgia,358,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,221,22,14,14,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,199
1500000US130670310041,130670000000,Block Group 1 Census Tract 310.04 Cobb County Georgia,129,70,12,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
1500000US130670310042,130670000000,Block Group 2 Census Tract 310.04 Cobb County Georgia,75,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1500000US130670310043,130670000000,Block Group 3 Census Tract 310.04 Cobb County Georgia,155,76,20,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,56,79,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1500000US130670310044,130670000000,Block Group 4 Census Tract 310.04 Cobb County Georgia,53,13,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,26
1500000US130670310051,130670000000,Block Group 1 Census Tract 310.05 Cobb County Georgia,179,58,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,121,33,0,0,0,0,0,0,0,33,22,0,0,0,0,11,0,0,0,0,0,0,0,88
1500000US130670310052,130670000000,Block Group 2 Census Tract 310.05 Cobb County Georgia,368,152,35,35,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,216,31,0,0,0,0,0,0,0,19,19,0,0,0,0,0,12,12,0,0,0,0,0,185
1500000US130670311011,130670000000,Block Group 1 Census Tract 311.01 Cobb County Georgia,142,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,90
1500000US130670311012,130670000000,Block Group 2 Census Tract 311.01 Cobb County Georgia,116,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1500000US130670311013,130670000000,Block Group 3 Census Tract 311.01 Cobb County Georgia,108,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1500000US130670311061,130670000000,Block Group 1 Census Tract 311.06 Cobb County Georgia,121,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,90,14,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1500000US130670311062,130670000000,Block Group 2 Census Tract 311.06 Cobb County Georgia,274,120,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
1500000US130670311063,130670000000,Block Group 3 Census Tract 311.06 Cobb County Georgia,272,97,30,13,13,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,67,175,31,17,17,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,144
1500000US130670311064,130670000000,Block Group 4 Census Tract 311.06 Cobb County Georgia,304,100,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,204,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
1500000US130670311081,130670000000,Block Group 1 Census Tract 311.08 Cobb County Georgia,78,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1500000US130670311082,130670000000,Block Group 2 Census Tract 311.08 Cobb County Georgia,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1500000US130670311083,130670000000,Block Group 3 Census Tract 311.08 Cobb County Georgia,234,39,39,23,23,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,195,87,51,51,0,0,0,0,0,36,15,0,0,0,0,21,0,0,0,0,0,0,0,108
1500000US130670311084,130670000000,Block Group 4 Census Tract 311.08 Cobb County Georgia,94,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1500000US130670311101,130670000000,Block Group 1 Census Tract 311.10 Cobb County Georgia,157,92,66,33,33,0,0,0,0,0,33,20,0,0,13,0,0,0,0,0,0,0,0,0,26,65,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
1500000US130670311102,130670000000,Block Group 2 Census Tract 311.10 Cobb County Georgia,140,56,34,26,17,0,9,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,22,84,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1500000US130670311111,130670000000,Block Group 1 Census Tract 311.11 Cobb County Georgia,177,64,48,21,21,0,0,0,0,0,27,0,11,0,7,0,9,0,0,0,0,0,0,0,16,113,47,40,40,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,66
1500000US130670311112,130670000000,Block Group 2 Census Tract 311.11 Cobb County Georgia,140,36,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,30,104,29,21,13,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,75
1500000US130670311121,130670000000,Block Group 1 Census Tract 311.12 Cobb County Georgia,105,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
1500000US130670311122,130670000000,Block Group 2 Census Tract 311.12 Cobb County Georgia,170,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,29,129,39,39,26,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
1500000US130670311123,130670000000,Block Group 3 Census Tract 311.12 Cobb County Georgia,143,72,29,16,16,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,43,71,21,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,50
1500000US130670311131,130670000000,Block Group 1 Census Tract 311.13 Cobb County Georgia,24,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
1500000US130670311141,130670000000,Block Group 1 Census Tract 311.14 Cobb County Georgia,185,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,58,40,40,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,118
1500000US130670311142,130670000000,Block Group 2 Census Tract 311.14 Cobb County Georgia,61,15,15,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1500000US130670311143,130670000000,Block Group 3 Census Tract 311.14 Cobb County Georgia,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1500000US130670311144,130670000000,Block Group 4 Census Tract 311.14 Cobb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670311151,130670000000,Block Group 1 Census Tract 311.15 Cobb County Georgia,173,76,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,97,33,27,18,0,0,0,0,9,0,0,0,0,0,0,0,6,6,0,0,0,0,0,64
1500000US130670311152,130670000000,Block Group 2 Census Tract 311.15 Cobb County Georgia,314,45,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
1500000US130670311161,130670000000,Block Group 1 Census Tract 311.16 Cobb County Georgia,160,45,37,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,8,115,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,105
1500000US130670311162,130670000000,Block Group 2 Census Tract 311.16 Cobb County Georgia,146,44,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,102,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
1500000US130670311163,130670000000,Block Group 3 Census Tract 311.16 Cobb County Georgia,48,35,34,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1500000US130670311171,130670000000,Block Group 1 Census Tract 311.17 Cobb County Georgia,103,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1500000US130670311172,130670000000,Block Group 2 Census Tract 311.17 Cobb County Georgia,378,160,49,33,33,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,111,218,54,21,0,9,12,0,0,0,6,6,0,0,0,0,0,27,0,0,0,15,0,12,164
1500000US130670311173,130670000000,Block Group 3 Census Tract 311.17 Cobb County Georgia,240,84,46,11,11,0,0,0,0,0,0,0,0,0,0,0,0,35,22,0,13,0,0,0,38,156,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
1500000US130670311181,130670000000,Block Group 1 Census Tract 311.18 Cobb County Georgia,143,94,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,49,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1500000US130670311182,130670000000,Block Group 2 Census Tract 311.18 Cobb County Georgia,492,289,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,203,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,193
1500000US130670311183,130670000000,Block Group 3 Census Tract 311.18 Cobb County Georgia,218,40,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
1500000US130670312051,130670000000,Block Group 1 Census Tract 312.05 Cobb County Georgia,136,33,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,103,28,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,75
1500000US130670312052,130670000000,Block Group 2 Census Tract 312.05 Cobb County Georgia,112,61,8,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,53,51,14,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,37
1500000US130670312053,130670000000,Block Group 3 Census Tract 312.05 Cobb County Georgia,269,126,60,24,24,0,0,0,0,0,36,23,0,0,0,13,0,0,0,0,0,0,0,0,66,143,56,15,15,0,0,0,0,0,41,9,0,0,0,0,32,0,0,0,0,0,0,0,87
1500000US130670312061,130670000000,Block Group 1 Census Tract 312.06 Cobb County Georgia,415,207,21,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,208,47,16,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,161
1500000US130670312062,130670000000,Block Group 2 Census Tract 312.06 Cobb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312063,130670000000,Block Group 3 Census Tract 312.06 Cobb County Georgia,243,62,62,29,29,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,181,31,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,150
1500000US130670312071,130670000000,Block Group 1 Census Tract 312.07 Cobb County Georgia,128,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1500000US130670312072,130670000000,Block Group 2 Census Tract 312.07 Cobb County Georgia,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312073,130670000000,Block Group 3 Census Tract 312.07 Cobb County Georgia,147,83,55,18,0,0,0,0,18,0,37,0,0,0,19,18,0,0,0,0,0,0,0,0,28,64,19,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,45
1500000US130670312081,130670000000,Block Group 1 Census Tract 312.08 Cobb County Georgia,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312082,130670000000,Block Group 2 Census Tract 312.08 Cobb County Georgia,166,120,65,48,48,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,55,46,13,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,33
1500000US130670312083,130670000000,Block Group 3 Census Tract 312.08 Cobb County Georgia,114,80,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1500000US130670312091,130670000000,Block Group 1 Census Tract 312.09 Cobb County Georgia,450,220,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,230,8,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,222
1500000US130670312092,130670000000,Block Group 2 Census Tract 312.09 Cobb County Georgia,106,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,59,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
1500000US130670312111,130670000000,Block Group 1 Census Tract 312.11 Cobb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312112,130670000000,Block Group 2 Census Tract 312.11 Cobb County Georgia,185,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,149,69,27,27,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,80
1500000US130670312113,130670000000,Block Group 3 Census Tract 312.11 Cobb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312121,130670000000,Block Group 1 Census Tract 312.12 Cobb County Georgia,599,288,136,86,59,10,0,5,0,12,25,20,0,0,5,0,0,25,0,0,0,0,0,25,152,311,48,28,22,0,0,0,6,0,20,0,5,5,5,0,5,0,0,0,0,0,0,0,263
1500000US130670313061,130670000000,Block Group 1 Census Tract 313.06 Cobb County Georgia,248,109,67,60,60,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,42,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
1500000US130670313062,130670000000,Block Group 2 Census Tract 313.06 Cobb County Georgia,209,73,25,16,16,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,48,136,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
1500000US130670313071,130670000000,Block Group 1 Census Tract 313.07 Cobb County Georgia,126,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,65,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1500000US130670313072,130670000000,Block Group 2 Census Tract 313.07 Cobb County Georgia,216,99,46,12,0,0,0,0,0,12,0,0,0,0,0,0,0,34,0,0,0,0,19,15,53,117,51,15,0,0,15,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,66
1500000US130670313073,130670000000,Block Group 3 Census Tract 313.07 Cobb County Georgia,394,243,30,0,0,0,0,0,0,0,16,0,16,0,0,0,0,14,14,0,0,0,0,0,213,151,49,14,14,0,0,0,0,0,16,0,16,0,0,0,0,19,0,0,0,19,0,0,102
1500000US130670313081,130670000000,Block Group 1 Census Tract 313.08 Cobb County Georgia,121,42,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,79,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,69
1500000US130670313082,130670000000,Block Group 2 Census Tract 313.08 Cobb County Georgia,156,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
1500000US130670313083,130670000000,Block Group 3 Census Tract 313.08 Cobb County Georgia,186,81,22,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,59,105,59,24,24,0,0,0,0,0,25,0,0,14,11,0,0,10,10,0,0,0,0,0,46
