GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Private for-profit wage and salary workers:,Estimate; Male: - Private for-profit wage and salary workers: - Employee of private company workers,Estimate; Male: - Private for-profit wage and salary workers: - Self-employed in own incorporated business workers,Estimate; Male: - Private not-for-profit wage and salary workers,Estimate; Male: - Local government workers,Estimate; Male: - State government workers,Estimate; Male: - Federal government workers,Estimate; Male: - Self-employed in own not incorporated business workers,Estimate; Male: - Unpaid family workers,Estimate; Female:,Estimate; Female: - Private for-profit wage and salary workers:,Estimate; Female: - Private for-profit wage and salary workers: - Employee of private company workers,Estimate; Female: - Private for-profit wage and salary workers: - Self-employed in own incorporated business workers,Estimate; Female: - Private not-for-profit wage and salary workers,Estimate; Female: - Local government workers,Estimate; Female: - State government workers,Estimate; Female: - Federal government workers,Estimate; Female: - Self-employed in own not incorporated business workers,Estimate; Female: - Unpaid family workers
1500000US130670307003,130670000000,Block Group 3 Census Tract 307 Cobb County Georgia,289,134,100,84,16,0,0,0,27,7,0,155,129,129,0,7,19,0,0,0,0
1500000US130670307004,130670000000,Block Group 4 Census Tract 307 Cobb County Georgia,303,124,110,110,0,6,0,8,0,0,0,179,147,147,0,15,8,0,9,0,0
1500000US130670308001,130670000000,Block Group 1 Census Tract 308 Cobb County Georgia,603,393,262,262,0,4,0,39,0,88,0,210,185,185,0,25,0,0,0,0,0
1500000US130670308002,130670000000,Block Group 2 Census Tract 308 Cobb County Georgia,1390,729,643,637,6,33,6,29,0,18,0,661,555,555,0,17,0,33,0,56,0
1500000US130670308003,130670000000,Block Group 3 Census Tract 308 Cobb County Georgia,747,429,347,337,10,48,0,16,18,0,0,318,242,224,18,22,6,37,11,0,0
1500000US130670309011,130670000000,Block Group 1 Census Tract 309.01 Cobb County Georgia,286,148,132,91,41,0,0,0,0,16,0,138,74,50,24,5,29,0,13,17,0
1500000US130670309012,130670000000,Block Group 2 Census Tract 309.01 Cobb County Georgia,547,351,193,175,18,9,58,28,13,50,0,196,134,134,0,39,0,13,0,10,0
1500000US130670309013,130670000000,Block Group 3 Census Tract 309.01 Cobb County Georgia,759,293,280,280,0,0,0,0,13,0,0,466,342,342,0,20,94,0,0,10,0
1500000US130670309014,130670000000,Block Group 4 Census Tract 309.01 Cobb County Georgia,549,242,183,171,12,10,15,0,0,34,0,307,166,151,15,77,17,0,0,47,0
1500000US130670309015,130670000000,Block Group 5 Census Tract 309.01 Cobb County Georgia,1404,930,785,716,69,44,0,17,0,84,0,474,416,396,20,29,18,11,0,0,0
1500000US130670309021,130670000000,Block Group 1 Census Tract 309.02 Cobb County Georgia,670,404,356,348,8,0,0,0,0,48,0,266,258,258,0,0,8,0,0,0,0
1500000US130670309022,130670000000,Block Group 2 Census Tract 309.02 Cobb County Georgia,1261,851,781,739,42,39,0,0,0,13,18,410,300,300,0,91,19,0,0,0,0
1500000US130670309023,130670000000,Block Group 3 Census Tract 309.02 Cobb County Georgia,571,264,218,218,0,22,0,0,0,24,0,307,206,183,23,13,32,22,0,34,0
1500000US130670309024,130670000000,Block Group 4 Census Tract 309.02 Cobb County Georgia,583,280,209,209,0,42,13,0,0,16,0,303,235,222,13,27,12,21,0,8,0
1500000US130670309041,130670000000,Block Group 1 Census Tract 309.04 Cobb County Georgia,846,677,626,616,10,0,0,0,0,51,0,169,169,133,36,0,0,0,0,0,0
1500000US130670309042,130670000000,Block Group 2 Census Tract 309.04 Cobb County Georgia,635,243,206,167,39,0,10,0,0,27,0,392,283,283,0,13,28,37,8,23,0
1500000US130670309043,130670000000,Block Group 3 Census Tract 309.04 Cobb County Georgia,535,177,148,148,0,0,0,21,0,8,0,358,237,224,13,7,17,0,61,36,0
1500000US130670309044,130670000000,Block Group 4 Census Tract 309.04 Cobb County Georgia,889,447,173,173,0,16,0,32,0,226,0,442,294,294,0,84,14,20,15,15,0
1500000US130670309051,130670000000,Block Group 1 Census Tract 309.05 Cobb County Georgia,222,106,63,63,0,0,9,0,0,34,0,116,116,116,0,0,0,0,0,0,0
1500000US130670309052,130670000000,Block Group 2 Census Tract 309.05 Cobb County Georgia,311,143,60,51,9,0,52,0,0,31,0,168,123,116,7,0,8,0,0,28,9
1500000US130670309053,130670000000,Block Group 3 Census Tract 309.05 Cobb County Georgia,1462,837,660,622,38,50,11,32,9,75,0,625,547,528,19,38,21,0,11,8,0
1500000US130670309054,130670000000,Block Group 4 Census Tract 309.05 Cobb County Georgia,718,407,360,231,129,0,17,0,9,21,0,311,239,195,44,8,10,17,10,27,0
1500000US130670310011,130670000000,Block Group 1 Census Tract 310.01 Cobb County Georgia,755,513,424,424,0,34,27,0,10,18,0,242,161,161,0,81,0,0,0,0,0
1500000US130670310012,130670000000,Block Group 2 Census Tract 310.01 Cobb County Georgia,348,174,145,145,0,7,10,1,0,11,0,174,165,157,8,0,9,0,0,0,0
1500000US130670310013,130670000000,Block Group 3 Census Tract 310.01 Cobb County Georgia,1219,817,794,736,58,0,10,13,0,0,0,402,296,291,5,64,28,0,0,8,6
1500000US130670310021,130670000000,Block Group 1 Census Tract 310.02 Cobb County Georgia,1464,884,769,765,4,0,0,28,31,56,0,580,462,462,0,0,36,0,0,82,0
1500000US130670310022,130670000000,Block Group 2 Census Tract 310.02 Cobb County Georgia,644,342,326,326,0,0,0,0,0,16,0,302,302,302,0,0,0,0,0,0,0
1500000US130670310023,130670000000,Block Group 3 Census Tract 310.02 Cobb County Georgia,894,472,355,351,4,10,50,0,16,41,0,422,356,356,0,0,28,0,0,38,0
1500000US130670310024,130670000000,Block Group 4 Census Tract 310.02 Cobb County Georgia,759,309,243,243,0,51,0,15,0,0,0,450,408,408,0,22,0,0,7,13,0
1500000US130670310041,130670000000,Block Group 1 Census Tract 310.04 Cobb County Georgia,1352,745,669,669,0,0,0,0,0,76,0,607,493,482,11,35,23,0,0,56,0
1500000US130670310042,130670000000,Block Group 2 Census Tract 310.04 Cobb County Georgia,577,232,203,203,0,0,14,0,15,0,0,345,243,243,0,42,60,0,0,0,0
1500000US130670310043,130670000000,Block Group 3 Census Tract 310.04 Cobb County Georgia,1052,507,484,484,0,11,0,0,0,12,0,545,422,422,0,32,15,37,9,30,0
1500000US130670310044,130670000000,Block Group 4 Census Tract 310.04 Cobb County Georgia,593,244,218,218,0,0,0,0,0,26,0,349,252,252,0,0,22,61,14,0,0
1500000US130670310051,130670000000,Block Group 1 Census Tract 310.05 Cobb County Georgia,1363,780,596,580,16,41,78,27,0,31,7,583,384,384,0,35,88,23,44,9,0
1500000US130670310052,130670000000,Block Group 2 Census Tract 310.05 Cobb County Georgia,1087,511,405,397,8,8,8,0,19,71,0,576,403,403,0,6,55,10,17,78,7
1500000US130670311011,130670000000,Block Group 1 Census Tract 311.01 Cobb County Georgia,868,491,448,440,8,6,0,0,7,30,0,377,314,314,0,9,33,15,0,6,0
1500000US130670311012,130670000000,Block Group 2 Census Tract 311.01 Cobb County Georgia,385,189,153,119,34,0,0,0,0,36,0,196,185,179,6,0,11,0,0,0,0
1500000US130670311013,130670000000,Block Group 3 Census Tract 311.01 Cobb County Georgia,512,281,212,190,22,0,16,0,23,30,0,231,203,203,0,11,0,5,0,12,0
1500000US130670311061,130670000000,Block Group 1 Census Tract 311.06 Cobb County Georgia,680,363,294,284,10,16,1,52,0,0,0,317,256,247,9,0,33,0,0,28,0
1500000US130670311062,130670000000,Block Group 2 Census Tract 311.06 Cobb County Georgia,1306,798,696,630,66,22,5,46,29,0,0,508,427,427,0,21,35,14,0,11,0
1500000US130670311063,130670000000,Block Group 3 Census Tract 311.06 Cobb County Georgia,1056,520,417,317,100,65,0,0,8,30,0,536,364,353,11,17,94,0,11,50,0
1500000US130670311064,130670000000,Block Group 4 Census Tract 311.06 Cobb County Georgia,1007,562,449,449,0,0,25,0,38,50,0,445,396,396,0,7,30,12,0,0,0
1500000US130670311081,130670000000,Block Group 1 Census Tract 311.08 Cobb County Georgia,174,71,64,64,0,0,7,0,0,0,0,103,92,92,0,0,0,0,0,11,0
1500000US130670311082,130670000000,Block Group 2 Census Tract 311.08 Cobb County Georgia,323,136,74,74,0,0,0,31,18,13,0,187,110,92,18,0,55,22,0,0,0
1500000US130670311083,130670000000,Block Group 3 Census Tract 311.08 Cobb County Georgia,1684,651,450,419,31,24,10,0,23,144,0,1033,766,715,51,148,55,20,26,18,0
1500000US130670311084,130670000000,Block Group 4 Census Tract 311.08 Cobb County Georgia,826,431,322,322,0,0,30,12,4,63,0,395,323,312,11,0,27,14,0,31,0
1500000US130670311101,130670000000,Block Group 1 Census Tract 311.10 Cobb County Georgia,1274,630,478,468,10,47,37,0,0,68,0,644,533,522,11,9,24,0,0,78,0
1500000US130670311102,130670000000,Block Group 2 Census Tract 311.10 Cobb County Georgia,749,372,309,297,12,29,0,0,0,34,0,377,175,175,0,72,30,91,0,9,0
1500000US130670311111,130670000000,Block Group 1 Census Tract 311.11 Cobb County Georgia,1506,602,546,477,69,20,0,7,0,29,0,904,603,524,79,26,151,39,6,79,0
1500000US130670311112,130670000000,Block Group 2 Census Tract 311.11 Cobb County Georgia,781,404,369,358,11,6,22,0,0,7,0,377,292,292,0,30,16,28,11,0,0
1500000US130670311121,130670000000,Block Group 1 Census Tract 311.12 Cobb County Georgia,477,161,118,118,0,13,0,30,0,0,0,316,218,218,0,12,45,28,0,13,0
1500000US130670311122,130670000000,Block Group 2 Census Tract 311.12 Cobb County Georgia,1203,676,482,482,0,61,86,0,15,32,0,527,398,383,15,32,83,0,0,14,0
1500000US130670311123,130670000000,Block Group 3 Census Tract 311.12 Cobb County Georgia,1330,690,537,415,122,99,16,0,10,28,0,640,468,343,125,96,48,0,0,28,0
1500000US130670311131,130670000000,Block Group 1 Census Tract 311.13 Cobb County Georgia,512,298,140,140,0,65,57,0,0,36,0,214,189,189,0,21,0,0,4,0,0
1500000US130670311141,130670000000,Block Group 1 Census Tract 311.14 Cobb County Georgia,2297,1278,918,903,15,79,0,95,14,172,0,1019,876,856,20,45,9,13,0,76,0
1500000US130670311142,130670000000,Block Group 2 Census Tract 311.14 Cobb County Georgia,1299,766,670,620,50,68,15,13,0,0,0,533,423,423,0,20,0,63,11,16,0
1500000US130670311143,130670000000,Block Group 3 Census Tract 311.14 Cobb County Georgia,1031,534,514,487,27,3,17,0,0,0,0,497,350,350,0,15,52,31,0,49,0
1500000US130670311144,130670000000,Block Group 4 Census Tract 311.14 Cobb County Georgia,363,147,147,147,0,0,0,0,0,0,0,216,216,216,0,0,0,0,0,0,0
1500000US130670311151,130670000000,Block Group 1 Census Tract 311.15 Cobb County Georgia,601,283,263,263,0,12,0,0,8,0,0,318,200,200,0,44,4,7,20,43,0
1500000US130670311152,130670000000,Block Group 2 Census Tract 311.15 Cobb County Georgia,1300,552,386,324,62,35,52,18,24,37,0,748,520,515,5,93,40,34,18,43,0
1500000US130670311161,130670000000,Block Group 1 Census Tract 311.16 Cobb County Georgia,1052,462,421,421,0,0,0,0,9,32,0,590,493,493,0,0,0,0,80,17,0
1500000US130670311162,130670000000,Block Group 2 Census Tract 311.16 Cobb County Georgia,524,300,284,284,0,16,0,0,0,0,0,224,164,164,0,39,19,2,0,0,0
1500000US130670311163,130670000000,Block Group 3 Census Tract 311.16 Cobb County Georgia,217,109,41,41,0,68,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0
1500000US130670311171,130670000000,Block Group 1 Census Tract 311.17 Cobb County Georgia,1276,705,623,607,16,12,7,0,57,6,0,571,470,470,0,30,14,0,29,28,0
1500000US130670311172,130670000000,Block Group 2 Census Tract 311.17 Cobb County Georgia,864,442,402,378,24,0,0,8,0,32,0,422,225,215,10,106,11,35,0,45,0
1500000US130670311173,130670000000,Block Group 3 Census Tract 311.17 Cobb County Georgia,325,156,99,94,5,0,22,29,0,6,0,169,102,102,0,12,39,9,0,7,0
1500000US130670311181,130670000000,Block Group 1 Census Tract 311.18 Cobb County Georgia,527,292,277,250,27,6,0,9,0,0,0,235,169,157,12,21,16,18,0,11,0
1500000US130670311182,130670000000,Block Group 2 Census Tract 311.18 Cobb County Georgia,795,484,428,287,141,46,0,0,0,10,0,311,204,204,0,32,42,0,33,0,0
1500000US130670311183,130670000000,Block Group 3 Census Tract 311.18 Cobb County Georgia,1202,512,339,339,0,12,33,57,19,52,0,690,515,515,0,65,56,0,54,0,0
1500000US130670312051,130670000000,Block Group 1 Census Tract 312.05 Cobb County Georgia,1218,528,492,445,47,16,0,9,0,11,0,690,574,524,50,0,35,15,0,66,0
1500000US130670312052,130670000000,Block Group 2 Census Tract 312.05 Cobb County Georgia,1425,621,543,493,50,34,0,0,0,44,0,804,722,687,35,51,0,17,0,14,0
1500000US130670312053,130670000000,Block Group 3 Census Tract 312.05 Cobb County Georgia,965,419,322,293,29,87,0,0,0,10,0,546,409,409,0,37,10,43,47,0,0
1500000US130670312061,130670000000,Block Group 1 Census Tract 312.06 Cobb County Georgia,2735,1487,1268,1215,53,35,0,43,92,49,0,1248,795,795,0,150,142,57,0,104,0
1500000US130670312062,130670000000,Block Group 2 Census Tract 312.06 Cobb County Georgia,430,156,55,55,0,16,0,14,0,71,0,274,163,163,0,0,111,0,0,0,0
1500000US130670312063,130670000000,Block Group 3 Census Tract 312.06 Cobb County Georgia,2450,1130,1041,946,95,32,0,21,0,36,0,1320,911,911,0,169,114,103,23,0,0
1500000US130670312071,130670000000,Block Group 1 Census Tract 312.07 Cobb County Georgia,467,192,171,171,0,0,0,0,0,21,0,275,189,189,0,0,39,47,0,0,0
1500000US130670312072,130670000000,Block Group 2 Census Tract 312.07 Cobb County Georgia,1414,605,506,506,0,0,0,29,24,46,0,809,530,530,0,92,77,110,0,0,0
1500000US130670312073,130670000000,Block Group 3 Census Tract 312.07 Cobb County Georgia,339,124,68,35,33,38,0,0,0,18,0,215,188,188,0,11,0,0,16,0,0
1500000US130670312081,130670000000,Block Group 1 Census Tract 312.08 Cobb County Georgia,422,276,259,244,15,0,0,0,0,17,0,146,117,117,0,16,13,0,0,0,0
1500000US130670312082,130670000000,Block Group 2 Census Tract 312.08 Cobb County Georgia,1075,665,500,479,21,13,0,0,0,152,0,410,291,255,36,27,11,81,0,0,0
1500000US130670312083,130670000000,Block Group 3 Census Tract 312.08 Cobb County Georgia,2318,1230,815,772,43,93,81,196,45,0,0,1088,838,812,26,130,84,25,11,0,0
1500000US130670312091,130670000000,Block Group 1 Census Tract 312.09 Cobb County Georgia,1486,674,584,509,75,27,0,36,8,19,0,812,627,525,102,37,47,34,13,54,0
1500000US130670312092,130670000000,Block Group 2 Census Tract 312.09 Cobb County Georgia,676,352,312,252,60,13,0,3,0,24,0,324,264,184,80,30,10,0,0,20,0
1500000US130670312111,130670000000,Block Group 1 Census Tract 312.11 Cobb County Georgia,317,101,101,101,0,0,0,0,0,0,0,216,177,177,0,0,20,19,0,0,0
1500000US130670312112,130670000000,Block Group 2 Census Tract 312.11 Cobb County Georgia,1872,919,654,616,38,46,102,18,43,56,0,953,605,563,42,61,66,66,69,86,0
1500000US130670312113,130670000000,Block Group 3 Census Tract 312.11 Cobb County Georgia,610,478,478,478,0,0,0,0,0,0,0,132,122,122,0,10,0,0,0,0,0
1500000US130670312121,130670000000,Block Group 1 Census Tract 312.12 Cobb County Georgia,1157,773,639,533,106,17,27,51,0,39,0,384,244,201,43,30,26,62,0,22,0
1500000US130670313061,130670000000,Block Group 1 Census Tract 313.06 Cobb County Georgia,1135,668,500,493,7,26,47,33,7,55,0,467,329,329,0,26,19,16,77,0,0
1500000US130670313062,130670000000,Block Group 2 Census Tract 313.06 Cobb County Georgia,855,479,390,334,56,0,0,4,0,85,0,376,308,308,0,15,9,11,0,33,0
1500000US130670313071,130670000000,Block Group 1 Census Tract 313.07 Cobb County Georgia,574,296,214,157,57,18,0,0,0,64,0,278,223,223,0,15,27,0,13,0,0
1500000US130670313072,130670000000,Block Group 2 Census Tract 313.07 Cobb County Georgia,1173,566,444,420,24,87,19,0,0,16,0,607,386,351,35,88,37,65,0,31,0
1500000US130670313073,130670000000,Block Group 3 Census Tract 313.07 Cobb County Georgia,1093,527,347,322,25,59,37,73,0,11,0,566,316,300,16,38,51,0,0,161,0
1500000US130670313081,130670000000,Block Group 1 Census Tract 313.08 Cobb County Georgia,404,210,131,122,9,12,32,0,0,35,0,194,149,149,0,0,0,15,19,11,0
1500000US130670313082,130670000000,Block Group 2 Census Tract 313.08 Cobb County Georgia,1022,655,566,566,0,8,7,0,0,74,0,367,248,248,0,30,5,69,0,15,0
1500000US130670313083,130670000000,Block Group 3 Census Tract 313.08 Cobb County Georgia,961,503,431,366,65,0,12,39,0,21,0,458,308,248,60,23,38,11,21,47,10
1500000US130670313091,130670000000,Block Group 1 Census Tract 313.09 Cobb County Georgia,481,257,161,161,0,41,24,0,0,31,0,224,150,136,14,0,57,0,17,0,0
1500000US130670313092,130670000000,Block Group 2 Census Tract 313.09 Cobb County Georgia,797,407,336,325,11,27,0,0,33,11,0,390,280,280,0,0,30,0,80,0,0
1500000US130670313093,130670000000,Block Group 3 Census Tract 313.09 Cobb County Georgia,1493,704,641,599,42,0,0,6,12,45,0,789,585,585,0,19,62,6,29,88,0
1500000US130670313094,130670000000,Block Group 4 Census Tract 313.09 Cobb County Georgia,1152,587,405,380,25,59,23,0,59,41,0,565,351,351,0,5,150,21,0,38,0
1500000US130670313101,130670000000,Block Group 1 Census Tract 313.10 Cobb County Georgia,731,208,179,179,0,29,0,0,0,0,0,523,424,424,0,54,10,0,21,0,14
1500000US130670313102,130670000000,Block Group 2 Census Tract 313.10 Cobb County Georgia,1162,697,573,573,0,31,34,0,0,59,0,465,362,362,0,16,0,0,49,38,0
1500000US130670313103,130670000000,Block Group 3 Census Tract 313.10 Cobb County Georgia,797,299,284,270,14,0,5,0,0,10,0,498,327,327,0,12,15,47,73,24,0
1500000US130670313111,130670000000,Block Group 1 Census Tract 313.11 Cobb County Georgia,1956,829,704,657,47,0,58,52,0,15,0,1127,826,826,0,69,127,29,58,18,0
1500000US130670313112,130670000000,Block Group 2 Census Tract 313.11 Cobb County Georgia,1403,852,674,674,0,21,20,21,12,44,60,551,433,433,0,13,74,0,0,31,0
1500000US130670313113,130670000000,Block Group 3 Census Tract 313.11 Cobb County Georgia,1280,699,536,525,11,0,0,0,27,136,0,581,426,426,0,35,87,0,33,0,0
1500000US130670313121,130670000000,Block Group 1 Census Tract 313.12 Cobb County Georgia,383,122,94,94,0,0,0,15,0,13,0,261,232,232,0,0,14,0,15,0,0
1500000US130670313122,130670000000,Block Group 2 Census Tract 313.12 Cobb County Georgia,279,155,88,70,18,0,45,0,0,22,0,124,65,65,0,0,43,0,0,16,0
1500000US130670313123,130670000000,Block Group 3 Census Tract 313.12 Cobb County Georgia,2723,1199,1034,962,72,28,24,0,0,113,0,1524,1021,905,116,123,215,57,20,88,0
1500000US130670313124,130670000000,Block Group 4 Census Tract 313.12 Cobb County Georgia,1654,833,618,604,14,86,20,4,74,31,0,821,659,645,14,121,41,0,0,0,0
1500000US130670313131,130670000000,Block Group 1 Census Tract 313.13 Cobb County Georgia,3834,2039,1696,1497,199,70,12,50,49,162,0,1795,1422,1293,129,107,76,62,16,112,0
1500000US130670313132,130670000000,Block Group 2 Census Tract 313.13 Cobb County Georgia,1807,839,464,396,68,68,203,37,0,67,0,968,786,786,0,82,52,35,13,0,0
1500000US130670314041,130670000000,Block Group 1 Census Tract 314.04 Cobb County Georgia,411,148,108,108,0,8,0,0,0,32,0,263,223,223,0,21,8,0,0,11,0
1500000US130670314042,130670000000,Block Group 2 Census Tract 314.04 Cobb County Georgia,1635,848,728,700,28,13,12,47,28,20,0,787,507,487,20,121,81,28,50,0,0
1500000US130670314043,130670000000,Block Group 3 Census Tract 314.04 Cobb County Georgia,782,336,285,254,31,0,50,0,1,0,0,446,313,313,0,46,87,0,0,0,0
1500000US130670314044,130670000000,Block Group 4 Census Tract 314.04 Cobb County Georgia,355,254,254,238,16,0,0,0,0,0,0,101,60,60,0,16,25,0,0,0,0
1500000US130670314051,130670000000,Block Group 1 Census Tract 314.05 Cobb County Georgia,1149,669,480,444,36,125,12,0,52,0,0,480,386,386,0,11,72,11,0,0,0
1500000US130670314052,130670000000,Block Group 2 Census Tract 314.05 Cobb County Georgia,1604,748,543,521,22,57,45,15,38,50,0,856,674,639,35,28,65,44,0,45,0
1500000US130670314053,130670000000,Block Group 3 Census Tract 314.05 Cobb County Georgia,481,231,195,195,0,0,20,0,0,16,0,250,238,238,0,12,0,0,0,0,0
1500000US130670314054,130670000000,Block Group 4 Census Tract 314.05 Cobb County Georgia,484,254,232,232,0,0,22,0,0,0,0,230,173,132,41,30,0,0,14,13,0
1500000US130670314055,130670000000,Block Group 5 Census Tract 314.05 Cobb County Georgia,621,264,248,211,37,0,0,16,0,0,0,357,239,194,45,37,81,0,0,0,0
1500000US130670314061,130670000000,Block Group 1 Census Tract 314.06 Cobb County Georgia,869,346,257,257,0,0,44,0,36,9,0,523,314,314,0,69,14,63,10,0,53
1500000US130670314062,130670000000,Block Group 2 Census Tract 314.06 Cobb County Georgia,1017,513,470,470,0,12,0,31,0,0,0,504,439,426,13,32,15,10,8,0,0
1500000US130670314063,130670000000,Block Group 3 Census Tract 314.06 Cobb County Georgia,1471,543,428,391,37,0,54,0,0,61,0,928,593,593,0,194,46,39,38,18,0
1500000US130670314081,130670000000,Block Group 1 Census Tract 314.08 Cobb County Georgia,375,212,137,137,0,19,0,0,17,39,0,163,129,129,0,8,9,17,0,0,0
1500000US130670314082,130670000000,Block Group 2 Census Tract 314.08 Cobb County Georgia,1717,782,572,538,34,14,92,8,27,53,16,935,693,684,9,151,76,0,15,0,0
1500000US130670314083,130670000000,Block Group 3 Census Tract 314.08 Cobb County Georgia,268,133,121,121,0,0,0,0,12,0,0,135,103,103,0,14,10,8,0,0,0
1500000US130670314091,130670000000,Block Group 1 Census Tract 314.09 Cobb County Georgia,1231,713,640,617,23,13,31,0,0,29,0,518,360,360,0,14,114,25,0,5,0
1500000US130670314092,130670000000,Block Group 2 Census Tract 314.09 Cobb County Georgia,1067,569,431,371,60,39,49,7,0,43,0,498,335,335,0,27,83,30,6,17,0
1500000US130670315031,130670000000,Block Group 1 Census Tract 315.03 Cobb County Georgia,558,269,152,126,26,45,20,0,52,0,0,289,191,191,0,0,0,11,50,37,0
1500000US130670315032,130670000000,Block Group 2 Census Tract 315.03 Cobb County Georgia,1516,528,338,298,40,34,79,52,25,0,0,988,689,608,81,124,107,13,13,42,0
1500000US130670315033,130670000000,Block Group 3 Census Tract 315.03 Cobb County Georgia,1322,640,563,477,86,15,62,0,0,0,0,682,428,417,11,116,75,45,0,18,0
1500000US130670315034,130670000000,Block Group 4 Census Tract 315.03 Cobb County Georgia,658,405,324,300,24,0,0,0,0,81,0,253,178,178,0,65,0,0,10,0,0
1500000US130670315051,130670000000,Block Group 1 Census Tract 315.05 Cobb County Georgia,969,418,372,357,15,16,16,14,0,0,0,551,460,460,0,65,0,26,0,0,0
1500000US130670315052,130670000000,Block Group 2 Census Tract 315.05 Cobb County Georgia,542,262,226,173,53,0,9,14,13,0,0,280,203,203,0,41,36,0,0,0,0
1500000US130670315053,130670000000,Block Group 3 Census Tract 315.05 Cobb County Georgia,1032,438,304,292,12,19,36,10,69,0,0,594,352,352,0,60,101,66,0,15,0
1500000US130670315061,130670000000,Block Group 1 Census Tract 315.06 Cobb County Georgia,957,518,321,261,60,57,0,45,0,95,0,439,348,348,0,37,24,10,0,20,0
1500000US130670315062,130670000000,Block Group 2 Census Tract 315.06 Cobb County Georgia,1067,635,459,413,46,13,10,9,28,116,0,432,367,356,11,44,7,0,0,14,0
1500000US130670315063,130670000000,Block Group 3 Census Tract 315.06 Cobb County Georgia,254,165,123,102,21,0,9,0,0,33,0,89,80,80,0,0,9,0,0,0,0
1500000US130670315071,130670000000,Block Group 1 Census Tract 315.07 Cobb County Georgia,790,268,238,238,0,0,30,0,0,0,0,522,445,445,0,0,0,53,24,0,0
1500000US130670315072,130670000000,Block Group 2 Census Tract 315.07 Cobb County Georgia,474,199,157,146,11,9,5,20,0,8,0,275,218,218,0,5,45,0,7,0,0
1500000US130670315081,130670000000,Block Group 1 Census Tract 315.08 Cobb County Georgia,1015,521,430,399,31,0,9,10,0,72,0,494,356,314,42,32,52,40,0,14,0
1500000US130670315082,130670000000,Block Group 2 Census Tract 315.08 Cobb County Georgia,1278,667,489,445,44,0,59,11,59,49,0,611,364,358,6,79,71,64,24,9,0
1500000US130670315091,130670000000,Block Group 1 Census Tract 315.09 Cobb County Georgia,1050,458,378,340,38,22,26,15,0,17,0,592,356,356,0,86,87,0,63,0,0
1500000US130670315092,130670000000,Block Group 2 Census Tract 315.09 Cobb County Georgia,729,479,364,352,12,40,75,0,0,0,0,250,128,128,0,99,23,0,0,0,0
1500000US130670315093,130670000000,Block Group 3 Census Tract 315.09 Cobb County Georgia,830,458,364,364,0,0,0,19,75,0,0,372,353,353,0,0,19,0,0,0,0
1500000US130670315094,130670000000,Block Group 4 Census Tract 315.09 Cobb County Georgia,1276,721,523,449,74,54,85,0,0,59,0,555,428,374,54,50,48,0,0,29,0
1500000US130670315095,130670000000,Block Group 5 Census Tract 315.09 Cobb County Georgia,702,352,244,203,41,43,16,0,35,14,0,350,248,248,0,81,9,12,0,0,0
1500000US130890201001,130890000000,Block Group 1 Census Tract 201 DeKalb County Georgia,1024,560,407,369,38,54,35,16,25,23,0,464,236,219,17,122,25,32,11,38,0
1500000US130890202001,130890000000,Block Group 1 Census Tract 202 DeKalb County Georgia,467,236,198,109,89,6,0,16,0,13,3,231,136,108,28,37,9,0,6,40,3
1500000US130890202002,130890000000,Block Group 2 Census Tract 202 DeKalb County Georgia,798,391,279,268,11,51,24,0,0,37,0,407,312,263,49,27,0,27,41,0,0
1500000US130890203001,130890000000,Block Group 1 Census Tract 203 DeKalb County Georgia,569,275,124,85,39,45,10,17,0,79,0,294,101,85,16,102,23,7,61,0,0
1500000US130890203002,130890000000,Block Group 2 Census Tract 203 DeKalb County Georgia,596,324,220,165,55,42,0,42,0,20,0,272,110,101,9,51,11,30,22,48,0
1500000US130890203003,130890000000,Block Group 3 Census Tract 203 DeKalb County Georgia,1163,622,323,269,54,127,12,19,20,121,0,541,337,277,60,48,51,21,35,49,0
1500000US130890204001,130890000000,Block Group 1 Census Tract 204 DeKalb County Georgia,1054,506,328,328,0,38,14,54,0,72,0,548,344,315,29,144,10,8,17,25,0
1500000US130890204002,130890000000,Block Group 2 Census Tract 204 DeKalb County Georgia,526,232,160,149,11,59,9,4,0,0,0,294,139,129,10,66,13,20,44,12,0
1500000US130890205001,130890000000,Block Group 1 Census Tract 205 DeKalb County Georgia,510,251,215,215,0,0,7,0,29,0,0,259,202,202,0,16,7,22,5,7,0
1500000US130890205002,130890000000,Block Group 2 Census Tract 205 DeKalb County Georgia,1044,516,375,367,8,40,38,15,11,37,0,528,339,329,10,106,24,18,11,30,0
1500000US130890206001,130890000000,Block Group 1 Census Tract 206 DeKalb County Georgia,233,110,110,110,0,0,0,0,0,0,0,123,87,87,0,19,0,0,10,7,0
1500000US130890206002,130890000000,Block Group 2 Census Tract 206 DeKalb County Georgia,775,369,278,265,13,16,33,15,4,23,0,406,298,298,0,60,7,32,4,5,0
1500000US130890207001,130890000000,Block Group 1 Census Tract 207 DeKalb County Georgia,819,414,290,254,36,88,20,5,0,11,0,405,325,312,13,45,18,7,10,0,0
