GEO.id,GEO.id2,GEO.display-label
Id,Id2,Geography
0100000US,,United States
1500000US130670302182,1.31E+11,Block Group 2 Census Tract 302.18 Cobb County Georgia
1500000US130670302191,1.31E+11,Block Group 1 Census Tract 302.19 Cobb County Georgia
1500000US130670302192,1.31E+11,Block Group 2 Census Tract 302.19 Cobb County Georgia
1500000US130670302193,1.31E+11,Block Group 3 Census Tract 302.19 Cobb County Georgia
1500000US130670302194,1.31E+11,Block Group 4 Census Tract 302.19 Cobb County Georgia
1500000US130670302201,1.31E+11,Block Group 1 Census Tract 302.20 Cobb County Georgia
1500000US130670302221,1.31E+11,Block Group 1 Census Tract 302.22 Cobb County Georgia
1500000US130670302222,1.31E+11,Block Group 2 Census Tract 302.22 Cobb County Georgia
1500000US130670302223,1.31E+11,Block Group 3 Census Tract 302.22 Cobb County Georgia
1500000US130670302231,1.31E+11,Block Group 1 Census Tract 302.23 Cobb County Georgia
1500000US130670302232,1.31E+11,Block Group 2 Census Tract 302.23 Cobb County Georgia
1500000US130670302233,1.31E+11,Block Group 3 Census Tract 302.23 Cobb County Georgia
1500000US130670302241,1.31E+11,Block Group 1 Census Tract 302.24 Cobb County Georgia
1500000US130670302242,1.31E+11,Block Group 2 Census Tract 302.24 Cobb County Georgia
1500000US130670302261,1.31E+11,Block Group 1 Census Tract 302.26 Cobb County Georgia
1500000US130670302262,1.31E+11,Block Group 2 Census Tract 302.26 Cobb County Georgia
1500000US130670302263,1.31E+11,Block Group 3 Census Tract 302.26 Cobb County Georgia
1500000US130670302271,1.31E+11,Block Group 1 Census Tract 302.27 Cobb County Georgia
1500000US130670302272,1.31E+11,Block Group 2 Census Tract 302.27 Cobb County Georgia
1500000US130670302273,1.31E+11,Block Group 3 Census Tract 302.27 Cobb County Georgia
1500000US130670302281,1.31E+11,Block Group 1 Census Tract 302.28 Cobb County Georgia
1500000US130670302282,1.31E+11,Block Group 2 Census Tract 302.28 Cobb County Georgia
1500000US130670302283,1.31E+11,Block Group 3 Census Tract 302.28 Cobb County Georgia
1500000US130670302284,1.31E+11,Block Group 4 Census Tract 302.28 Cobb County Georgia
1500000US130670302291,1.31E+11,Block Group 1 Census Tract 302.29 Cobb County Georgia
1500000US130670302292,1.31E+11,Block Group 2 Census Tract 302.29 Cobb County Georgia
1500000US130670302301,1.31E+11,Block Group 1 Census Tract 302.30 Cobb County Georgia
1500000US130670302302,1.31E+11,Block Group 2 Census Tract 302.30 Cobb County Georgia
1500000US130670302311,1.31E+11,Block Group 1 Census Tract 302.31 Cobb County Georgia
1500000US130670302312,1.31E+11,Block Group 2 Census Tract 302.31 Cobb County Georgia
1500000US130670302313,1.31E+11,Block Group 3 Census Tract 302.31 Cobb County Georgia
1500000US130670302314,1.31E+11,Block Group 4 Census Tract 302.31 Cobb County Georgia
1500000US130670302321,1.31E+11,Block Group 1 Census Tract 302.32 Cobb County Georgia
1500000US130670302322,1.31E+11,Block Group 2 Census Tract 302.32 Cobb County Georgia
1500000US130670302331,1.31E+11,Block Group 1 Census Tract 302.33 Cobb County Georgia
1500000US130670302332,1.31E+11,Block Group 2 Census Tract 302.33 Cobb County Georgia
1500000US130670302341,1.31E+11,Block Group 1 Census Tract 302.34 Cobb County Georgia
1500000US130670302342,1.31E+11,Block Group 2 Census Tract 302.34 Cobb County Georgia
1500000US130670302351,1.31E+11,Block Group 1 Census Tract 302.35 Cobb County Georgia
1500000US130670302352,1.31E+11,Block Group 2 Census Tract 302.35 Cobb County Georgia
1500000US130670302361,1.31E+11,Block Group 1 Census Tract 302.36 Cobb County Georgia
1500000US130670302362,1.31E+11,Block Group 2 Census Tract 302.36 Cobb County Georgia
1500000US130670302381,1.31E+11,Block Group 1 Census Tract 302.38 Cobb County Georgia
1500000US130670302382,1.31E+11,Block Group 2 Census Tract 302.38 Cobb County Georgia
1500000US130670302391,1.31E+11,Block Group 1 Census Tract 302.39 Cobb County Georgia
1500000US130670302392,1.31E+11,Block Group 2 Census Tract 302.39 Cobb County Georgia
1500000US130670302393,1.31E+11,Block Group 3 Census Tract 302.39 Cobb County Georgia
1500000US130670303101,1.31E+11,Block Group 1 Census Tract 303.10 Cobb County Georgia
1500000US130670303102,1.31E+11,Block Group 2 Census Tract 303.10 Cobb County Georgia
1500000US130670303103,1.31E+11,Block Group 3 Census Tract 303.10 Cobb County Georgia
1500000US130670303104,1.31E+11,Block Group 4 Census Tract 303.10 Cobb County Georgia
1500000US130670303105,1.31E+11,Block Group 5 Census Tract 303.10 Cobb County Georgia
1500000US130670303111,1.31E+11,Block Group 1 Census Tract 303.11 Cobb County Georgia
1500000US130670303112,1.31E+11,Block Group 2 Census Tract 303.11 Cobb County Georgia
1500000US130670303113,1.31E+11,Block Group 3 Census Tract 303.11 Cobb County Georgia
1500000US130670303114,1.31E+11,Block Group 4 Census Tract 303.11 Cobb County Georgia
1500000US130670303121,1.31E+11,Block Group 1 Census Tract 303.12 Cobb County Georgia
1500000US130670303122,1.31E+11,Block Group 2 Census Tract 303.12 Cobb County Georgia
1500000US130670303123,1.31E+11,Block Group 3 Census Tract 303.12 Cobb County Georgia
1500000US130670303124,1.31E+11,Block Group 4 Census Tract 303.12 Cobb County Georgia
1500000US130670303131,1.31E+11,Block Group 1 Census Tract 303.13 Cobb County Georgia
1500000US130670303132,1.31E+11,Block Group 2 Census Tract 303.13 Cobb County Georgia
1500000US130670303133,1.31E+11,Block Group 3 Census Tract 303.13 Cobb County Georgia
1500000US130670303134,1.31E+11,Block Group 4 Census Tract 303.13 Cobb County Georgia
1500000US130670303135,1.31E+11,Block Group 5 Census Tract 303.13 Cobb County Georgia
1500000US130670303141,1.31E+11,Block Group 1 Census Tract 303.14 Cobb County Georgia
1500000US130670303142,1.31E+11,Block Group 2 Census Tract 303.14 Cobb County Georgia
1500000US130670303143,1.31E+11,Block Group 3 Census Tract 303.14 Cobb County Georgia
