GEOID10,1,2,3,4,5,6,7,8,9,10,11,12
1500000US130890235073,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236011,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236012,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236013,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236021,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236022,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236031,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236032,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890237001,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890237002,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890237003,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890237004,0,0,0,0,0.1379,0,0,0,0,0,0,0
1500000US130890238011,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238012,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238013,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238021,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238022,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238031,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238032,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238033,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238034,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130899800001,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210001001,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210001002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210001003,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210001004,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210002001,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210002002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210002003,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210002004,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210002005,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210004001,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210004002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210005001,0,0.1165,0.8822,0,0,0.0012,0,0,0,0,0,0
1500000US131210005002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210005003,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210006001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210007001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210007002,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210010011,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210010012,0,0.6469,0.3531,0,0,0,0,0,0,0,0,0
1500000US131210010021,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210011001,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210011002,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210011003,0,0.8236,0,0,0,0.1764,0,0,0,0,0,0
1500000US131210012011,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210012012,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210012021,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210012022,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210013001,0,0.5246,0,0,0,0.4754,0,0,0,0,0,0
1500000US131210013002,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210013003,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210014001,0,0.3198,0,0,0,0.6802,0,0,0,0,0,0
1500000US131210014002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210015001,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210015002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210015003,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210015004,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210016001,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210017001,0,0.9426,0,0,0.0574,0,0,0,0,0,0,0
1500000US131210017002,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210018001,0,0.542,0,0,0.458,0,0,0,0,0,0,0
1500000US131210018002,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210018003,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210019001,0,0.1054,0,0.8946,0,0,0,0,0,0,0,0
1500000US131210019002,0,0.8944,0,0,0.1056,0,0,0,0,0,0,0
1500000US131210021001,0,0.0022,0.014,0.9839,0,0,0,0,0,0,0,0
1500000US131210023001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210023002,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210023003,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210024001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210024002,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210025001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210025002,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210026001,0,0,0.9591,0.0409,0,0,0,0,0,0,0,0
1500000US131210028001,0,0,0,0,1,0,0,0,0,0,0,0
1500000US131210028002,0,0.5147,0,0,0.4853,0,0,0,0,0,0,0
1500000US131210029001,0,0.9605,0,0,0.0395,0,0,0,0,0,0,0
1500000US131210030001,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210030002,0,1,0,0,0,0,0,0,0,0,0,0
1500000US131210031001,0,0,0,0,1,0,0,0,0,0,0,0
1500000US131210031002,0,0.035,0,0,0.965,0,0,0,0,0,0,0
1500000US131210032001,0,0.016,0,0,0.984,0,0,0,0,0,0,0
1500000US131210035001,0.2257,0,0,0.4353,0.339,0,0,0,0,0,0,0
1500000US131210035002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210036001,0,0,0.9828,0.0172,0,0,0,0,0,0,0,0
1500000US131210037001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210038001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210039001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210039002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210040001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210040002,0,0,0,0.9993,0,0,0,0,0,0.0007,0,0
1500000US131210040003,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210041001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210041002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210041003,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210042001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210042002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210043001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210043002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210044001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210048001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210049001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210049002,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210050001,0.7491,0,0,0,0.2509,0,0,0,0,0,0,0
1500000US131210052001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210052002,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210052003,0.3654,0,0,0,0.6346,0,0,0,0,0,0,0
1500000US131210053001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210053002,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210053003,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210055011,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210055012,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210055021,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210057001,0,0,0,0.0965,0,0,0,0,0,0,0,0.9035
1500000US131210058001,0,0,0,0.0404,0,0,0,0,0,0,0,0.9596
1500000US131210060001,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210060002,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210060003,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210060004,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210061001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210061002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210061003,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210061004,0,0,0,0.2888,0,0,0,0,0,0.7112,0,0
1500000US131210062001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210062002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210063001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210063002,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210064001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210065001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210065002,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210065003,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210065004,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210066011,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210066012,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210066021,0,0,0,0.9976,0,0,0,0,0,0,0,0.0024
1500000US131210067001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210067002,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210067003,0.1098,0,0,0,0,0,0,0,0,0,0,0.8902
1500000US131210068011,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210068021,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210069001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210069002,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210069003,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210070011,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210070012,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210070013,0.7825,0,0,0,0,0,0,0,0,0,0,0.2175
1500000US131210070021,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210070022,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210070023,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210070024,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210071001,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210071002,1,0,0,0,0,0,0,0,0,0,0,0
1500000US131210072001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210072002,0,0,0,0,0,0,0,0,0,0,0,0.9976
1500000US131210073001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210073002,0,0,0,0,0,0,0,0,0,0,0,0.9991
1500000US131210073003,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210074001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210074002,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210075001,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210075002,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210075003,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210075004,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210076021,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210076022,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210076023,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210076031,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210076032,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210076033,0,0,0,0,0,0,0,0,0,0,0,1
1500000US131210076041,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077031,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077032,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077033,0,0,0,0,0,0,0,0,0,0,0.7025,0
1500000US131210077041,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077042,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077043,0,0,0,0,0,0,0,0,0,0,0.9789,0
1500000US131210077051,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077052,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077061,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210077062,0,0,0,0,0,0,0,0,0,0,0.6183,0
1500000US131210077063,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210078021,0,0,0,0,0,0,0,0,0,0,0.8277,0
1500000US131210078022,0,0,0,0,0,0,0,0,0,0,0.6423,0
1500000US131210078023,0,0,0,0,0,0,0,0,0,0,1,0
1500000US131210078024,0,0,0,0,0,0,0,0,0,0,0.4649,0
1500000US131210078051,0,0,0,0,0,0,0,0,0,0.2078,0,0
1500000US131210078052,0,0,0,0,0,0,0,0,0,0.191,0,0
1500000US131210078061,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210078062,0,0,0,0,0,0,0,0,0,0.876,0,0
1500000US131210078063,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210078071,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210078072,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210078081,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210078082,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210079001,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210079002,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210079003,0,0,0,0,0,0,0,0,0,0.6833,0,0
1500000US131210080001,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210080002,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210080003,0,0,0,1,0,0,0,0,0,0,0,0
1500000US131210080004,0,0,0,0,0,0,0,0,0,0.2133,0.7867,0
1500000US131210080005,0,0,0,0,0,0,0,0,0,0.4781,0.5219,0
1500000US131210081011,0,0,0,0,0,0,0,0,0,0.8168,0.1832,0
1500000US131210081021,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210081022,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210081023,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210081024,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210082011,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210082012,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210082013,0,0,0,0,0,0,0,0,0.99,0.01,0,0
1500000US131210082021,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210082022,0,0,0,0,0,0,0,0,0,1,0,0
1500000US131210082023,0,0,0,0,0,0,0,0,0.7428,0.2572,0,0
1500000US131210082024,0,0,0,0,0,0,0,0,0.3563,0.006,0,0
1500000US131210083011,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210083012,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210083021,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210083022,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210084001,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210084002,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210084003,0,0,1,0,0,0,0,0,0,0,0,0
1500000US131210085001,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210085002,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210085003,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086011,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086012,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086013,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086014,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086021,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210086022,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210087001,0,0,0,0,0,0,0,0,0.9839,0,0,0
1500000US131210087002,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210087003,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210087004,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210088001,0,0,0.0053,0,0,0,0,0,0.9947,0,0,0
1500000US131210088002,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089021,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089022,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210089023,0,0,0.0236,0,0,0,0,0.2576,0.7188,0,0,0
1500000US131210089024,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089031,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089041,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089042,0,0,0,0,0,0,0,0,1,0,0,0
1500000US131210089043,0,0,0,0,0,0,0,0.044,0.956,0,0,0
1500000US131210090001,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210090002,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210090003,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210091011,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210091012,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210091013,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210091014,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210091021,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210091022,0,0,0,0,0,0.7213,0.2787,0,0,0,0,0
1500000US131210091023,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210092001,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210092002,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210092003,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210093001,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210093002,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210093003,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210093004,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094021,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210094022,0,0,0,0,0,1,0,0,0,0,0,0
1500000US131210094031,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094032,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094033,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094041,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094042,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210094043,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210095011,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095012,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095013,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095021,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095022,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095023,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210095024,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210096011,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096012,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096021,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096022,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096023,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096031,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096032,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210096033,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210097001,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210097002,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210097003,0,0,0,0,0,0,0,0.988,0.012,0,0,0
1500000US131210098011,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210098012,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210098013,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210098021,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210098022,0,0,0,0,0,0,0,0.9299,0,0,0,0
1500000US131210099001,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210099002,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210099003,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210099004,0,0,0,0,0,0,0,1,0,0,0,0
1500000US131210100011,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210100012,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210100013,0,0,0,0,0,0,0.9597,0,0,0,0,0
1500000US131210100014,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210100021,0,0,0,0,0,0,0.7017,0,0,0,0,0
1500000US131210100022,0,0,0,0,0,0,0.7737,0,0,0,0,0
1500000US131210100023,0,0,0,0,0,0,1,0,0,0,0,0
1500000US131210101061,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101062,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101063,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101071,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101072,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101081,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101082,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101101,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101102,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101103,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101131,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101132,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101133,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101141,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101142,0,0,0,0,0,0,0.1529,0,0,0,0,0
1500000US131210101143,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101151,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101171,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101172,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101181,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101182,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101183,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101191,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101192,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101193,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101201,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101211,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101221,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101222,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101223,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101231,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101232,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210101233,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102041,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102042,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102043,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102044,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102051,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102052,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102053,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102054,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102061,0,0,0,0,0,0,0,0.0188,0,0,0,0
1500000US131210102062,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102063,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102081,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102082,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102083,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102091,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102092,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102093,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102101,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102102,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102103,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102111,0,0,0,0,0,0,0,0.6796,0,0,0,0
1500000US131210102112,0,0,0,0,0,0,0,0.2569,0,0,0,0
1500000US131210102121,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102122,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102123,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210103011,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210103012,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210103031,0,0,0,0,0,0,0,0,0,0,0.2067,0
1500000US131210103032,0,0,0,0,0,0,0,0,0,0,0.0326,0
1500000US131210103041,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210103042,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210104001,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210104002,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210104003,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210104004,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105071,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105072,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105073,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105074,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105081,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105101,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105102,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105103,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105104,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105111,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105112,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105113,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105121,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105122,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105123,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105131,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105132,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105133,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105141,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105142,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105143,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105151,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105161,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105162,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105163,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106011,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106012,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106013,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106014,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106031,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106032,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106033,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106041,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106042,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106043,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108001,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108002,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108003,0,0,0,0,0,0,0,0,0,0,0,0.0378
1500000US131210108004,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108005,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108006,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210110001,0,0,0,0,0,0,0,0,0,0,0,0
